host_iso,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,latitude,longitude,time,date,label
2026-07-18T21:29:48.155,0.7822,-0.5474,1.9011,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:48.274,0.8816,-0.5486,1.4060,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:48.393,0.8816,-0.5486,1.4060,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:48.518,0.8816,-0.5486,1.4060,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:48.637,0.7676,-0.6694,1.4370,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:29:48.757,0.7676,-0.6694,1.4370,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:30:16.254,0.9009,-0.5527,1.8813,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:30:16.373,0.9009,-0.5527,1.8813,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:30:16.498,0.9009,-0.5527,1.8813,0.00,0.00,0.00,,,,,cracked
2026-07-18T21:30:16.618,0.0361,-0.0027,0.9353,0.00,0.00,0.00,,,,,cracked
