host_iso,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,latitude,longitude,time,date,label
2026-07-18T21:21:28.710,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:28.832,-0.1099,-0.2622,0.8943,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:28.949,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:29.068,-0.0608,-0.2910,0.8794,-0.01,-0.01,-0.01,,,,,smooth
2026-07-18T21:21:29.186,-0.0608,-0.2910,0.8794,-0.01,-0.01,-0.01,,,,,smooth
2026-07-18T21:21:29.305,-0.0608,-0.2910,0.8794,-0.01,-0.01,-0.01,,,,,smooth
2026-07-18T21:21:29.425,-0.0432,-0.3118,0.8809,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:29.550,-0.0432,-0.3118,0.8809,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:29.669,-0.0344,-0.3806,0.8564,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:29.788,-0.0344,-0.3806,0.8564,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:29.907,-0.0344,-0.3806,0.8564,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:30.027,-0.0210,-0.3540,0.8779,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:30.146,-0.0210,-0.3540,0.8779,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:31.224,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:31.342,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:31.460,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:31.578,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:31.701,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:31.819,0.0000,0.0000,0.0000,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:31.939,0.0276,0.0002,0.9380,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:32.058,0.0276,0.0002,0.9380,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:32.177,0.0276,0.0002,0.9380,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:32.296,0.0305,0.0046,0.9412,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:32.415,0.0305,0.0046,0.9412,0.00,0.00,0.00,,,,,smooth
2026-07-18T21:21:32.534,0.0305,0.0046,0.9412,0.00,0.00,0.00,,,,,smooth
